12002513903,71129966023,74544440,MIDI SH01 UTAN PANJANG,Jakarta Pusat (Kota Administrasi),,14:35.0,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL. MAHONI NO. 197 RT. 012 RW. 02,KEL BUNGUR KEC SENEN,JAKARTA PUSAT,1999228283,1.00216E+11,2.00711E+14,,,,,10399321,15177403,20031442,,,,,SHARING BMRI-BRI-BNI-BTN
12002513903,71129966023,74544441,MIDI SH01 UTAN PANJANG,Jakarta Pusat (Kota Administrasi),,14:35.0,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL. MAHONI NO. 197 RT. 012 RW. 02,KEL BUNGUR KEC SENEN,JAKARTA PUSAT,1999228283,1.00216E+11,2.00711E+14,,,,,10399322,15177423,20031443,,,,,SHARING BMRI-BRI-BNI-BTN
12002515409,71133304434,74577752,MIDI SH04 BENDUNGAN JAGO,Jakarta Pusat (Kota Administrasi),,21:07.0,Merchant Analyst,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL BENDUNGAN JAGO RAYA NO 14 RT 008 RW 001,KEL UTAN PANJANG KEC KEMAYORAN,JAKARTA PUSAT,,,,,,,,,,,,,,,SINGLE BMRI
12002515409,71133304434,74577753,MIDI SH04 BENDUNGAN JAGO,Jakarta Pusat (Kota Administrasi),,21:07.0,Merchant Analyst,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL BENDUNGAN JAGO RAYA NO 14 RT 008 RW 001,KEL UTAN PANJANG KEC KEMAYORAN,JAKARTA PUSAT,,,,,,,,,,,,,,,SINGLE BMRI
12002515409,71133304434,74577754,MIDI SH04 BENDUNGAN JAGO,Jakarta Pusat (Kota Administrasi),,21:07.0,Merchant Analyst,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL BENDUNGAN JAGO RAYA NO 14 RT 008 RW 001,KEL UTAN PANJANG KEC KEMAYORAN,JAKARTA PUSAT,,,,,,,,,,,,,,,SINGLE BMRI
12002515409,71133304434,,MIDI SH04 BENDUNGAN JAGO,Jakarta Pusat (Kota Administrasi),Approved,21:07.0,Partial Approval Completed,,,,,,,JL BENDUNGAN JAGO RAYA NO 14 RT 008 RW 001,KEL UTAN PANJANG KEC KEMAYORAN,JAKARTA PUSAT,,,,,,,,,,,,,,,
12002515439,71133304527,74577755,MIDI SH26 PIK 2,Jakarta Utara (Kota Administrasi),,25:31.0,Merchant Analyst,OPEN - WAREHOUSE,,Telkomsel,New Request,,,"JL. PANTAI INDAH UTARA 2, PIK",KEL KAPUK MUARA KEC PENJARINGAN,JAKARTA UTARA,,,,,,,,,,,,,,,SINGLE BMRI
12002515439,71133304527,74577756,MIDI SH26 PIK 2,Jakarta Utara (Kota Administrasi),,25:31.0,Merchant Analyst,OPEN - WAREHOUSE,,Telkomsel,New Request,,,"JL. PANTAI INDAH UTARA 2, PIK",KEL KAPUK MUARA KEC PENJARINGAN,JAKARTA UTARA,,,,,,,,,,,,,,,SINGLE BMRI
12002515439,71133304527,74577757,MIDI SH26 PIK 2,Jakarta Utara (Kota Administrasi),,25:31.0,Merchant Analyst,OPEN - WAREHOUSE,,Telkomsel,New Request,,,"JL. PANTAI INDAH UTARA 2, PIK",KEL KAPUK MUARA KEC PENJARINGAN,JAKARTA UTARA,,,,,,,,,,,,,,,SINGLE BMRI
12002515439,71133304527,,MIDI SH26 PIK 2,Jakarta Utara (Kota Administrasi),Approved,25:31.0,Partial Approval Completed,,,,,,,"JL. PANTAI INDAH UTARA 2, PIK",KEL KAPUK MUARA KEC PENJARINGAN,JAKARTA UTARA,,,,,,,,,,,,,,,
12002515970,71133304620,74577758,MIDI SH42 KAMAL RAYA 2,Jakarta Barat (Kota Administrasi),,30:00.0,Merchant Analyst,OPEN - WAREHOUSE,,Telkomsel,New Request,,,"JL. KAMAL NO. 50 E,F,G,H",KEL. CENGKARENG BARAT KEC. CENGKARENG,JAKARTA BARAT,,,,,,,,,,,,,,,SINGLE BMRI
12002515970,71133304620,74577759,MIDI SH42 KAMAL RAYA 2,Jakarta Barat (Kota Administrasi),,30:00.0,Merchant Analyst,OPEN - WAREHOUSE,,Telkomsel,New Request,,,"JL. KAMAL NO. 50 E,F,G,H",KEL. CENGKARENG BARAT KEC. CENGKARENG,JAKARTA BARAT,,,,,,,,,,,,,,,SINGLE BMRI
12002515970,71133304620,74577760,MIDI SH42 KAMAL RAYA 2,Jakarta Barat (Kota Administrasi),,30:00.0,Merchant Analyst,OPEN - WAREHOUSE,,Telkomsel,New Request,,,"JL. KAMAL NO. 50 E,F,G,H",KEL. CENGKARENG BARAT KEC. CENGKARENG,JAKARTA BARAT,,,,,,,,,,,,,,,SINGLE BMRI
12002515970,71133304620,,MIDI SH42 KAMAL RAYA 2,Jakarta Barat (Kota Administrasi),Approved,30:00.0,Partial Approval Completed,,,,,,,"JL. KAMAL NO. 50 E,F,G,H",KEL. CENGKARENG BARAT KEC. CENGKARENG,JAKARTA BARAT,,,,,,,,,,,,,,,
12002515973,71129966116,74544442,MIDI SH45 HADIAH UTAMA,Jakarta Barat (Kota Administrasi),,34:50.0,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,"JL. ANYAR RAYA BLOK E-VI NO 1407 A,B,C,D",KEL. JELAMBAR KEC. GROGOL PETAMBURAN,JAKARTA BARAT,1999228557,1.00213E+11,2.00711E+14,,,,,10400238,12086202,20031444,,,,,SHARING BMRI-BRI-BNI-BTN
12002515973,71129966116,74544443,MIDI SH45 HADIAH UTAMA,Jakarta Barat (Kota Administrasi),,34:50.0,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,"JL. ANYAR RAYA BLOK E-VI NO 1407 A,B,C,D",KEL. JELAMBAR KEC. GROGOL PETAMBURAN,JAKARTA BARAT,1999228557,1.00213E+11,2.00711E+14,,,,,10400239,12086203,20031445,,,,,SHARING BMRI-BRI-BNI-BTN
12002515973,71129966116,74544444,MIDI SH45 HADIAH UTAMA,Jakarta Barat (Kota Administrasi),,34:50.0,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,"JL. ANYAR RAYA BLOK E-VI NO 1407 A,B,C,D",KEL. JELAMBAR KEC. GROGOL PETAMBURAN,JAKARTA BARAT,1999228557,1.00213E+11,2.00711E+14,,,,,10400240,12086223,20031446,,,,,SHARING BMRI-BRI-BNI-BTN
12002515979,71133304713,74577761,MIDI SH91 SRENGSENG RAYA,Jakarta Barat (Kota Administrasi),,39:43.0,Merchant Analyst,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL. SRENGSENG RAYA NO. 80 RT. 010 RW.05,KEL. SRENGSENG KEC. KEMBANGAN,JAKARTA BARAT,,,,,,,,,,,,,,,SINGLE BMRI
12002515979,71133304713,74577762,MIDI SH91 SRENGSENG RAYA,Jakarta Barat (Kota Administrasi),,39:43.0,Merchant Analyst,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL. SRENGSENG RAYA NO. 80 RT. 010 RW.05,KEL. SRENGSENG KEC. KEMBANGAN,JAKARTA BARAT,,,,,,,,,,,,,,,SINGLE BMRI
12002515979,71133304713,74577763,MIDI SH91 SRENGSENG RAYA,Jakarta Barat (Kota Administrasi),,39:43.0,Merchant Analyst,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL. SRENGSENG RAYA NO. 80 RT. 010 RW.05,KEL. SRENGSENG KEC. KEMBANGAN,JAKARTA BARAT,,,,,,,,,,,,,,,SINGLE BMRI
12002515979,71133304713,,MIDI SH91 SRENGSENG RAYA,Jakarta Barat (Kota Administrasi),Approved,39:43.0,Partial Approval Completed,,,,,,,JL. SRENGSENG RAYA NO. 80 RT. 010 RW.05,KEL. SRENGSENG KEC. KEMBANGAN,JAKARTA BARAT,,,,,,,,,,,,,,,
12002515989,71129966209,74544445,MIDI UC01 SYECH QURO WADAS,Karawang (Kab),,50:28.0,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL. SYECH QURO WADAS RT 001/004 DS. BUAH ASEM,KEL KARYAMUKTI KEC LEMAH ABANG,KARAWANG,1999228105,1.00216E+11,2.00711E+14,,,,,10398786,15165403,20031447,,,,,SHARING BMRI-BRI-BNI-BTN
12002515989,71129966209,74544446,MIDI UC01 SYECH QURO WADAS,Karawang (Kab),,50:28.0,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL. SYECH QURO WADAS RT 001/004 DS. BUAH ASEM,KEL KARYAMUKTI KEC LEMAH ABANG,KARAWANG,1999228105,1.00216E+11,2.00711E+14,,,,,10398787,15165404,20031448,,,,,SHARING BMRI-BRI-BNI-BTN
12002515989,71129966209,74544447,MIDI UC01 SYECH QURO WADAS,Karawang (Kab),,50:28.0,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL. SYECH QURO WADAS RT 001/004 DS. BUAH ASEM,KEL KARYAMUKTI KEC LEMAH ABANG,KARAWANG,1999228105,1.00216E+11,2.00711E+14,,,,,10398788,15165405,20031449,,,,,SHARING BMRI-BRI-BNI-BTN
12002516001,71133304806,74577764,MIDI UC02 SOMERSET,Jakarta Timur (Kota Administrasi),,01:24.0,Merchant Analyst,OPEN - WAREHOUSE,,Telkomsel,New Request,,,KAV SOMERSET N BLOK N 08 NO 003,KEL KOTA WISATA KEC CIBUBUR,JAKARTA TIMUR,,,,,,,,,,,,,,,SINGLE BMRI
12002516001,71133304806,74577765,MIDI UC02 SOMERSET,Jakarta Timur (Kota Administrasi),,01:24.0,Merchant Analyst,OPEN - WAREHOUSE,,Telkomsel,New Request,,,KAV SOMERSET N BLOK N 08 NO 003,KEL KOTA WISATA KEC CIBUBUR,JAKARTA TIMUR,,,,,,,,,,,,,,,SINGLE BMRI
12002516001,71133304806,74577766,MIDI UC02 SOMERSET,Jakarta Timur (Kota Administrasi),,01:24.0,Merchant Analyst,OPEN - WAREHOUSE,,Telkomsel,New Request,,,KAV SOMERSET N BLOK N 08 NO 003,KEL KOTA WISATA KEC CIBUBUR,JAKARTA TIMUR,,,,,,,,,,,,,,,SINGLE BMRI
12002516001,71133304806,,MIDI UC02 SOMERSET,Jakarta Timur (Kota Administrasi),Approved,01:24.0,Partial Approval Completed,,,,,,,KAV SOMERSET N BLOK N 08 NO 003,KEL KOTA WISATA KEC CIBUBUR,JAKARTA TIMUR,,,,,,,,,,,,,,,
12002509984,71129964405,74544397,BF78 MIDI SAONIGEHO 2,Nias Selatan (Kab),,19:31.0,Merchant Analyst,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL. SAONIGEHO KM 1,KEL. PASAR TELUK DALAM KEC. TELUK DALAM,NIAS SELATAN,,,,,,,,,,,,,,,SINGLE BMRI
12002509984,71129964405,74544398,BF78 MIDI SAONIGEHO 2,Nias Selatan (Kab),,19:31.0,Merchant Analyst,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL. SAONIGEHO KM 1,KEL. PASAR TELUK DALAM KEC. TELUK DALAM,NIAS SELATAN,,,,,,,,,,,,,,,SINGLE BMRI
12002509984,71129964405,,BF78 MIDI SAONIGEHO 2,Nias Selatan (Kab),Approved,19:31.0,Partial Approval Completed,,,,,,,JL. SAONIGEHO KM 1,KEL. PASAR TELUK DALAM KEC. TELUK DALAM,NIAS SELATAN,,,,,,,,,,,,,,,
12002509986,71129964598,74544399,BF79 MIDI N8 PEMATANG SELENG,Labuhanbatu (Kab),,26:16.0,Merchant Analyst,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL. LINTAS SUMATERA,DESA PEMATANG SELENG KEC. BILAH HULU,LABUHANBATU,,,,,,,,,,,,,,,SINGLE BMRI
12002509986,71129964598,74544400,BF79 MIDI N8 PEMATANG SELENG,Labuhanbatu (Kab),,26:16.0,Merchant Analyst,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL. LINTAS SUMATERA,DESA PEMATANG SELENG KEC. BILAH HULU,LABUHANBATU,,,,,,,,,,,,,,,SINGLE BMRI
12002509986,71129964598,,BF79 MIDI N8 PEMATANG SELENG,Labuhanbatu (Kab),Approved,26:16.0,Partial Approval Completed,,,,,,,JL. LINTAS SUMATERA,DESA PEMATANG SELENG KEC. BILAH HULU,LABUHANBATU,,,,,,,,,,,,,,,
12002511581,71129964691,74544401,MIDI SC35 RENGAS DENGKLOK,Karawang (Kab),,14:24.0,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL RY RENGAS DENGKLOK RT 29 RW 06,KEC RENGAS DENGKLOK,KARAWANG,1999228047,1.00216E+11,2.00711E+14,,,,,10398612,15161702,20031402,,,,,SHARING BMRI-BRI-BNI-BTN
12002511581,71129964691,74544402,MIDI SC35 RENGAS DENGKLOK,Karawang (Kab),,14:24.0,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL RY RENGAS DENGKLOK RT 29 RW 06,KEC RENGAS DENGKLOK,KARAWANG,1999228047,1.00216E+11,2.00711E+14,,,,,10398613,15161703,20031403,,,,,SHARING BMRI-BRI-BNI-BTN
12002511581,71129964691,74544403,MIDI SC35 RENGAS DENGKLOK,Karawang (Kab),,14:24.0,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL RY RENGAS DENGKLOK RT 29 RW 06,KEC RENGAS DENGKLOK,KARAWANG,1999228047,1.00216E+11,2.00711E+14,,,,,10398614,15161723,20031404,,,,,SHARING BMRI-BRI-BNI-BTN
12002511585,71133303253,74577715,MIDI SC38 GONGSENG,Jakarta Timur (Kota Administrasi),,19:22.0,Merchant Analyst,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL. RAYA GONGSENG NO.7 RT 011 RW 011,KEL. CIJANTUNG KEC PASAR REBO,JAKARTA SELATAN,,,,,,,,,,,,,,,SINGLE BMRI
12002511585,71133303253,74577716,MIDI SC38 GONGSENG,Jakarta Timur (Kota Administrasi),,19:22.0,Merchant Analyst,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL. RAYA GONGSENG NO.7 RT 011 RW 011,KEL. CIJANTUNG KEC PASAR REBO,JAKARTA SELATAN,,,,,,,,,,,,,,,SINGLE BMRI
12002511585,71133303253,74577717,MIDI SC38 GONGSENG,Jakarta Timur (Kota Administrasi),,19:22.0,Merchant Analyst,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL. RAYA GONGSENG NO.7 RT 011 RW 011,KEL. CIJANTUNG KEC PASAR REBO,JAKARTA SELATAN,,,,,,,,,,,,,,,SINGLE BMRI
12002511585,71133303253,,MIDI SC38 GONGSENG,Jakarta Timur (Kota Administrasi),Approved,19:22.0,Partial Approval Completed,,,,,,,JL. RAYA GONGSENG NO.7 RT 011 RW 011,KEL. CIJANTUNG KEC PASAR REBO,JAKARTA SELATAN,,,,,,,,,,,,,,,
12002511628,71129964784,74544404,MIDI SC40 GARUDA 2,Jakarta Pusat (Kota Administrasi),,45:55.0,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL. RAYA GARUDA NO. 78 RT. 001/007,KEL KEMAYORAN KEC KEMAYORAN,JAKARTA PUSAT,1999228277,1.00216E+11,2.00711E+14,,,,,10399302,15176803,20031405,,,,,SHARING BMRI-BRI-BNI-BTN
12002511628,71129964784,74544405,MIDI SC40 GARUDA 2,Jakarta Pusat (Kota Administrasi),,45:55.0,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL. RAYA GARUDA NO. 78 RT. 001/007,KEL KEMAYORAN KEC KEMAYORAN,JAKARTA PUSAT,1999228277,1.00216E+11,2.00711E+14,,,,,10399303,15176823,20031406,,,,,SHARING BMRI-BRI-BNI-BTN
12002511628,71129964784,74544406,MIDI SC40 GARUDA 2,Jakarta Pusat (Kota Administrasi),,45:55.0,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL. RAYA GARUDA NO. 78 RT. 001/007,KEL KEMAYORAN KEC KEMAYORAN,JAKARTA PUSAT,1999228277,1.00216E+11,2.00711E+14,,,,,10399304,15176824,20031407,,,,,SHARING BMRI-BRI-BNI-BTN
12002511839,71133188399,74576300,TOKO MAS SEMAR NUSANTARA,Yogyakarta (Kota),,05:35.0,Approval Completed,,,None,On Operation,,,JL. LAKSDA ADI SUCIPTO NO. 9,KEL DEMANGAN KEC GONDOKUSUMAN,YOGYAKARTA,,,,,,,,,,,,,,,SINGLE BMRI
12002511841,71129964877,74544407,MIDI SC45 GARUDA,Jakarta Pusat (Kota Administrasi),,06:14.0,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL. GARUDA NO. 49,KEL GUNUNG SAHARI SELATAN KEC KEMAYORAN,JAKARTA PUSAT,1999228278,1.00216E+11,2.00711E+14,,,,,10399305,15176902,20031408,,,,,SHARING BMRI-BRI-BNI-BTN
12002511841,71129964877,74544408,MIDI SC45 GARUDA,Jakarta Pusat (Kota Administrasi),,06:14.0,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL. GARUDA NO. 49,KEL GUNUNG SAHARI SELATAN KEC KEMAYORAN,JAKARTA PUSAT,1999228278,1.00216E+11,2.00711E+14,,,,,10399306,15176903,20031409,,,,,SHARING BMRI-BRI-BNI-BTN
12002511841,71129964877,74544409,MIDI SC45 GARUDA,Jakarta Pusat (Kota Administrasi),,06:14.0,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL. GARUDA NO. 49,KEL GUNUNG SAHARI SELATAN KEC KEMAYORAN,JAKARTA PUSAT,1999228278,1.00216E+11,2.00711E+14,,,,,10399307,15176923,20031410,,,,,SHARING BMRI-BRI-BNI-BTN
12002512906,71133303346,74577718,MIDI SC46 MINANG KABAU,Jakarta Selatan (Kota Administrasi),,22:04.0,Merchant Analyst,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL. MINANG KABAU NO. 56,"KEL. PASAR MANGGIS, KEC SETIABUDI",JAKARTA SELATAN,,,,,,,,,,,,,,,SINGLE BMRI
12002512906,71133303346,74577719,MIDI SC46 MINANG KABAU,Jakarta Selatan (Kota Administrasi),,22:04.0,Merchant Analyst,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL. MINANG KABAU NO. 56,"KEL. PASAR MANGGIS, KEC SETIABUDI",JAKARTA SELATAN,,,,,,,,,,,,,,,SINGLE BMRI
12002512906,71133303346,74577720,MIDI SC46 MINANG KABAU,Jakarta Selatan (Kota Administrasi),,22:04.0,Merchant Analyst,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL. MINANG KABAU NO. 56,"KEL. PASAR MANGGIS, KEC SETIABUDI",JAKARTA SELATAN,,,,,,,,,,,,,,,SINGLE BMRI
12002512906,71133303346,,MIDI SC46 MINANG KABAU,Jakarta Selatan (Kota Administrasi),Approved,22:04.0,Partial Approval Completed,,,,,,,JL. MINANG KABAU NO. 56,"KEL. PASAR MANGGIS, KEC SETIABUDI",JAKARTA SELATAN,,,,,,,,,,,,,,,
12002512912,71129964970,74544410,MIDI SC47 CEMPAKA PUTIH,Jakarta Pusat (Kota Administrasi),,26:34.0,Approval Completed,OPEN - WAREHOUSE,,Telkomsel,New Request,,,JL. CEMPAKA PUTIH RY A3 RT. 007/06,"KEL. CEMPAKA PUTIH, KEC. CEMPAKA PUTIH",JAKARTA PUSAT,1999228279,1.00216E+11,2.00711E+14,,,,,10399308,15177002,20031411,,,,,SHARING BMRI-BRI-BNI-BTN
